Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Cote dIvoire,CIV,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591471137,5808737413,5576186659,5149627380,5075980405,6539662674,6834079369,7401018584,8523154671,8879411631
Croatia,HRV,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9311362332,9676494362,10536411877,10628624955,10724192415,11563857403,11803186795,12388613914,13346847435,14164961150,14708443361,15340909494,16057652401,16380634031,14691289942,13845267897,13470519262,12549105275,12250701873,12377739523,12701078992,13262493198,13431824463
Cuba,CUB,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,6261616153,6799913559,7127506276,7370463473,7441663455,8153914789,8598644493,9337129451,9942439656,10052123062,9623097762,11485281557,12410511040,13071668052,14196213310,14940599906,14268772434,13454418221,14463405493,15167270889,15462492150,12612891562,9206870037,7419340150,7789385487,8523590349,9696868831,10213708129,9566491008,10245974085,11038169010,10846179270,10894505205,10898593199,11260526708,12135237111,13762963309,14242134658,14821023872,14922639734,14727000000,14852559829,15522698919,16074578170,15608838802,16981528938,,
Curacao,CUW,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,1072231351,1414998568,1768170112,1961807638,2165849642,2270471650,2195906653,2243882698,2288390230,2399948657,2440988282,2477403577,2645608119,2813234526,2935197280,3082015033,3150799731,3310333901,3205711741,3291258898,3328343566,3327965303,3322866330,3384432273,3414224198,3403784164,3483007383,3662530587,3880621398,3989333933,4071159596,4210208753,4458651316,4423397286,3926663464,3762649007,3360329411,2844833787,2437369827,2316931166,2387439226,2574452021,
Czech Republic,CZE,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38844774574,39223132832,42978335711,46092285942,43750081814,42630345712,42337962902,44175565824,45212781276,46671030068,47481470815,51598968492,56791905017,64515230453,67953608315,72433285772,65111201288,69005065909,71833544958,69773984527,67309727331,70389538308,73272420248,76043511840,80305734819
Denmark,DNK,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,39673190702,41367869383,44236607798,43051168414,42731649205,41144721576,42695020959,43386690256,43415317185,44247631833,46121184373,43567697799,45619057356,48476593929,51268164098,54386365758,57688064259,57829776452,57836355312,59016460485,57452292155,57251903646,58011850838,54872845757,59269302063,62861892845,62961464774,66278099065,67706778448,69740535110,72405506683,71638980632,70518085196,69702662216,71507403440,70904459845,73625974049,71796695457,70959224406,63454701440,63448833808,65198810471,66247516258,65433160120,65747700733,65602432400,67957664149,69680080724
Djibouti,DJI,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,14303107.26,16482173.04,14605250.57,18998851.42,19722276.07,20476791.64,20708091.4,22626115.99,23603190.4,23438551.14,25405064.01,29150428.95,30964369.1,33560255.65,34369820.27,36671298.43,37026237.13,37256536.18,39840847.49,41116486.2,42353766.24,45436190.84,43470215.66,52942661.31,51875752.16,43118342.8,46464964.92,48716601.93,50711528.99,52289340.05,56588315.66,61149347.12,56198785.45,57814704.81,57760481.14,56311208.11,55181942.19,56306172.15,52343918.91,56079978.48,53447914.16
Dominican Republic,DOM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,1338263880,1472694741,1410842888,1625803557,1929989304,2274446704,2658652249,3206870445,3371907007,3642295770,3917654927,4147286570,4047381881,4367474470,4555851937,4707448582,4499189587,4910737200,4955967671,4645815855,4985292929,5927677298,5890399434,6212977212,5834325072,5697548629,6284991711,6525655104,6733795045,7041017268,7471987374,8258772970,9001530511,10002522906,10328762292,10130347996,10717796676,10520164714,11558862890,12317852542,12753153293,13141885235,13353079943,12673294622,13922839576,14319895443,14133882689,15554975106,17094483897,18649474863,20085050435,20713541030
Ecuador,ECU,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,3817330921,3735382320,4059641607,4104808225,4357221032,4717165716,5508120433,6075525365,7875713205,8461751355,9274859384,10041607818,9738966067,10508523567,10614316677,10373450581,10452797917,10424624643,10739623028,11079285858,11588116018,12031465159,11109570939,12556806715,12511364699,12788689810,13083342499,13341587497,13850442693,14848355683,14797070209,14557748849,14812630229,14880597345,13934475560,15461173840,16413677360,17160888769,17629165237,20311153021,21210155361,22186925251,22002251731,23467191880,23426268904,24152535000,26317458207,28036324604,29262569299,30328331734,30178891706,29935388042,29747742721
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,6949455008,6839180009,6588359578,6917020961,7740835742,8229503867,8545190881,8646816338,8497621195,8173284601,9531174412,10949606778,13312941261,15427616585,16804966872,19181273427,19884003193,20342397731,21745695219,23763069102,25637736270,26070183534,23119758239,24489809750,25147254118,27575357388,33131246342,33629520454,34378416729,36252581501,38069790182,39939336917,41777326833,43440213445,46308788383,48757077590,50283486147,52091138507,52850613693,54333067126,56343819901,62272291619,66942772549,71375171694,75279724953,78328132937,78687620659,79474001111,79955566321,81173824382,82095195212,82240217297,83718015926
El Salvador,SLV,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,2235114428,2526217119,2680713371,2739280657,2802046566,2904364798,3036590178,3260241375,3378988988,3513343970,3566708877,3845732957,4271860264,4439834513,4027702459,3203712586,2758022540,2587522829,2602735030,2568507404,2567929336,2608485186,2718318069,2828059617,2905338264,2967568882,2611652509,2726538761,2997515708,3218556998,3369487535,3477849671,3663146242,3909860974,3951047954,3947438887,4113078009,4239084502,4318210426,4202042931,4261747302,4463589089,4568407767,4827170801,4535037610,4662882500,4956188995,5055552185,5084775698,5141807793,5118170371,5308694206,5476971299
Equatorial Guinea,GNQ,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10544920415,11938811306,14095619505,14204964158,12182273758,12976521138,13989223922,12698751125,12713558926,11173007095,9948855734,9369518005
Eritrea,ERI,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398655729,2443299296,2773582016,2951308785,2775627722,3334172480,3618008693,3889317970,4236312410,4395058455,4928718337,5389173836,5779334844,5603748212,4296606701,4769454707,5456660811,5599387015,5703042830,5979216321,6039175930,6024668847,6598215758
Eswatini,SWZ,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,146456130.3,164603413.1,176075138.8,179397885.9,170692599.9,173383869.3,223811314.5,268314984.3,264766713.2,263613249.9,291988527.4,297294485.2,289220202.2,285712713.7,278986920,373411436.7,580173065,703579231.8,761955843.2,907177037.3,913591482.8,960309754.8,972168724,1012123189,1057110817,1074759954,1141866745,1171697789,1179248557,1202147283,1208674240,1289713440,1317749785,1332980565,1369645852,1531653208,1648536927,1583335605,1532761564,1673666434,1697350631,1787648049,1863366536,1880453735,1851642269,1861669819,1965628327
Ethiopia,ETH,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,735160635.7,800727272.1,862042414.7,902257878.4,975711008.4,1018578422,1080267807,1035862035,1020516744,970828214.7,791892109.5,634605373.1,805300311.4,863358017.8,933517007.9,974046506.5,1009873038,1062450973,1120713059,1180656731,1241037651,1344364886,1431420367,1598112210,1748832871,1926585546,2110059201,2323815114,2548604910,2824291475,3248242035,3886126116,4822788054,5644703695,6764962487,8304828465,9856442949
Faroe Islands,FRO,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,139516376.5,157091980.1,177755690.2,195171524.4,175862625.6,192899883.8,192899883.8,207476259.5,227163780.4,217509307.9,207097637.4,213533936.9,237386162.9,237196828.8,275057474.2,278843557.2,296448725.5,279032845.2,258588126.2,264077893.5,245904769,274300230,233032169.8,217887930.1,280392038.3,288943760.5,284356708.8,313286318.1,330641224,343657449.6,349567072.8,375454375.5,386846524.7,391512400.3,423083047.7,400056466.1,429142708.4,438838137.9,442534465.9,486890955.5,454593135.9,457608414.5,434034447.4,495172259.6,500336630.5,533025387.1,543602407.9,531423034.6,554926249.3,561469184.8,580896065.7,586170670.1,
Finland,FIN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,27379415153,26561340814,26744360381,27264282008,28768698397,30804788428,31138543391,31715992454,32819238026,33113260256,34231074497,34921099639,36375317692,38380496318,41269066057,41065104691,36785889273,35796544204,35483980032,37151430423,37608356860,39881069227,43645083532,47217056291,49850012110,54733165080,55428487919,57001904173,58871991506,61776454338,64090223863,69728298774,75579606022,73623431100,60278530278,64953748609,64826603861,59772600136,59493146576,58913048664,58550156363,59811008445,62208216711
France,FRA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,1.19E+11,1.28E+11,1.36E+11,1.47E+11,1.60E+11,1.71E+11,1.81E+11,1.90E+11,1.98E+11,2.12E+11,2.58E+11,2.78E+11,2.84E+11,3.02E+11,3.19E+11,3.12E+11,3.21E+11,3.31E+11,3.35E+11,3.39E+11,3.41E+11,3.37E+11,3.37E+11,3.37E+11,3.34E+11,3.36E+11,3.41E+11,3.45E+11,3.63E+11,3.77E+11,3.92E+11,3.95E+11,4.00E+11,3.84E+11,3.87E+11,3.98E+11,3.97E+11,4.01E+11,4.17E+11,4.33E+11,4.55E+11,4.66E+11,4.68E+11,4.74E+11,4.85E+11,4.91E+11,5.01E+11,5.14E+11,4.99E+11,4.69E+11,4.72E+11,4.78E+11,4.72E+11,4.76E+11,4.75E+11,4.77E+11,4.82E+11,4.89E+11
French Polynesia,PYF,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,6980864068,6522079626,6840170172,6627294191,7521617997,7531405408,7663535314,6298192837,6268830614,7769973308,9050899469,8319046528,8406154400,8933450653,9742134695,10252302995,10618107123,11005932905,11153967351,9646707532,8742596325,8816001835,8762867763,9056795264,9183500363,9381802607,8049196662,8299894656,7261281506,6999995874,7924656303,8581109960,8570060242,8776539277,8829829050,9033244299,9015162943,9048312095
"Gambia, The",GMB,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,23845989.43,23845989.43,25027044.4,25589447.59,27164181.76,27107941.88,27164181.76,29751246.9,31494705.07,35375300.6,37287478.42,36218911.91,36950034.76,43024011.89,47028341.25,49232968.22,47557004,39559599.33,40661914.99,43642659.32,55916365.13,61020988.08,61509157.06,65902669.21,68940153.51,70187697.91,71489477.52,73604876.45,70838585.54,71132426.22,75539075.36,75125353.67,78894713.12,79729892.58,82353055.09,86815004.83,96445927.45,98904792.78,102493939.3,104802079.3,108509128.3,107557416.2,110610529.2,112028371.8,117346826.4,122873920.3,124902887.3,129545263,133277150.9,144335204.7,139842201.9,138718961
Georgia,GEO,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034178404,2158902453,2077319825,2248139763,2455694584,2692663108,2757784450,2885990018,3004712118,3190646393,3371565800
Germany,DEU,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63E+11,8.57E+11,8.10E+11,8.35E+11,8.30E+11,8.05E+11,8.22E+11,8.23E+11,8.27E+11,8.65E+11,8.60E+11,8.44E+11,8.41E+11,8.66E+11,8.69E+11,9.13E+11,9.49E+11,9.38E+11,8.11E+11,9.27E+11,9.76E+11,9.72E+11,9.65E+11,1.01E+12,1.03E+12,1.05E+12,1.08E+12
Ghana,GHA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249151645,4507692337,5187004385,5419736375,5796266946,8209819196,9116476365,9722145080,9798336224,9765248406,9721145044,11342195842
Gibraltar,GIB,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35342602887,35076795004,35964137272,37935039662,41545807461,42998373030,45956457835,48017100710,53219808561,54803265409,51607487869,58412615810,56140797165,48068997885,47921826250,41395247022,36916111189,34613112413,32791076127,30864858892,30716234760,33391088747,34682992358
Greenland,GRL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267029391.4,320406820.6,334631318.8,284329937.2,325172027.5,381429917.7,347735637.7,373730908.1,386817446.3,403068935.5,404544727.2,427268362.9,459504631.9,538272790.3,
Grenada,GRD,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,28861035.4,31660328.89,35963172.49,34063603.19,36060895.8,41000635.82,39360215.19,37062477.12,42214612.39,47426811.96,55136950.12,59673230.08,60497057.48,60809201.62,65127588.35,65417864.63,64684030.32,68204301.97,71835979.84,75668643.66,81934386.56,95618379.15,103378205.7,115841814.3,105428741.8,107975914.1,122836100.3,122042284.3,192599593.4,151465642.2,148681933.2,142154933.3,114702081,113412703.7,106722087.6,97447053.57,107994599,106204079.6,111860664,120770310.4,135694037.3
Guam,GUM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,2069404452,2284407516,2475222731,2706351004,2896270393,2997500983,3190107896,3414965274,3731198927,3870950923,3897826295,4550002253,5095572504,5430618960,5774623834,6120420428,6092648909,5739686123,5399264621,5228157733,5173511418,5291763089,5488848947,5720873068,5923334294,6008671697,6161660696,6602923128,6817780167,7023546151,7362141045,7589090211,8036486501,8446288596,8826279622,8995383115,9112955036,9478355088,9618790936,9827819209,10096484414,10630702271,11109452278,11265799102,11022693803,11182843740,11590707606,11893033816,12304354155,12867456539,13347244778,13754828670,14004109535
Guinea,GIN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,1035760004,1069248780,1102012559,1136245376,1176409626,1165500059,1178454395,1261760933,1285811401,1372768100,1482147802,1531218565,1605315034,1705451337,1780597299,1872301573,1967354884,1969012343,2027962595,2104178027,2124076436,2163674842,2308982203,2228070562,2259544199,2275717832,2378034012,2258553325,2428941311,2331736654,2814564234,3462850883
Guinea-Bissau,GNB,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82508979.97,84677638.44,98458832.82,105114745.5,90375256.17,96707391.22,100731795.5,95129789.97,99995146.99,104680144.6,111788042.3,110768903.2,116288334.6,121753440.8,125143327.8,131555864,136286494.7,152512319.2
Guyana,GUY,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,413951759.8,428409168.9,463179215.4,384314116.9,446589418.9,503045579,528960473.8,539405940.3,550863425.2,594307963.4,619283149.2,638728342.1,599910221.4,585814224,635186300.1,693449612.9,665221532.5,642270384.1,594633243.3,584043203,603524526.8,591091155.3,478178835.1,377591398.5,386446550.3,402313567.9,389952459.8,395048685.7,385289957.5,283365221.8,294569714.4,323123097.4,313725781.7,459384202.9,500949231.3,508177935.8,563838961.5,617692788.4,611909824.2,602512554.5,593115192.8,610825542.4,610659270.6,593807714.3,592609206.6,560224609.2,637203101.4,691111283,692136491,688697604.3,706206865.4,764635649.2,791024664.7,887442652.2,920911253.7,929419672.9,1084032342,1128584491
Haiti,HTI,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546996727,2610904642,2689458122,2669486899,2704103686,2736057644,2676143973,2742714719,2789314241,2839908007,2905147338,3038288829,2886507529,3275280684,3436381888,3636094125,3835806361,3958296533,3990250491,4027530109
Honduras,HND,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,537042184.4,523634749.6,595264998.7,605549915.9,620059907.8,638608948.1,649996277,770114271.9,821357271.5,826499933.6,861396593.4,887109933.4,953229926.9,1083633246,1138733242,1144243246,1199343242,1357296559,1531779878,1572186541,1559329876,1502393212,1546473211,1660346539,1779729861,1779729861,1741159865,1794423194,1957886514,2088289834,2069923165,2088289834,2317873148,2540109801,2374809812,2481336469,2552966466,2672349788,2777039777,2887239769,3037846425,3052000292,3124960568,3261002497,3375173793,3632890507,3862929624,4106143471,4263852450,3935822040,4052833803,4221410238,4303308778,4385459374,4437925626,4624145922,4780584931,4994027185
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18577469173,18011991568,17547030724,16745389726,16028513708,15474708286,14826618823,14763158410,15187549919,14389875198,15629279720,17230408594,18097209836,18432983412,19922943242,20461903460,21099453962,
Hungary,HUN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20615895742,21088182781,23313258377,25001564950,26402994883,27434897019,28495567629,30515230834,31718875299,33181243378,34859999889,36327719978,38073903355,36041995894,31602632025,33157419660,33389269049,32482243101,32039991517,34129395953,36881771440,36636817025,39410686737
Iceland,ISL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276690171,2355403473,2431318540,2590709352,2679263358,2602761412,2638737520,2895048060,3025148283,3245726786,3337777907,3402460153,2944413843,2908959067,3020792299,3108592775,3268939444,3393955618,3570768216,3773370517,
India,IND,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,29905748616,31935367252,34108991415,37456631709,39987342052,41624280002,43118432053,44544963192,46697077202,50182893299,50556657613,51824170504,53710117896,54039829398,54803257173,58685881599,63774111659,68242528012,72942920671,70636486691,74339653023,80291973854,81430494963,87843596333,91424307418,95431358837,1.01E+11,1.07E+11,1.16E+11,1.26E+11,1.35E+11,1.36E+11,1.40E+11,1.48E+11,1.61E+11,1.79E+11,1.91E+11,1.98E+11,2.07E+11,2.19E+11,2.32E+11,2.38E+11,2.56E+11,2.74E+11,3.01E+11,3.30E+11,3.71E+11,4.06E+11,4.24E+11,4.63E+11,4.98E+11,5.37E+11,5.55E+11,5.76E+11,6.16E+11,6.77E+11,7.22E+11,7.57E+11
Indonesia,IDN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,15412484819,17228956244,17173911655,16320720531,16430809708,16706032652,17008777889,17531701481,20669243033,24494841944,27935128734,31100192580,35228536728,39632103819,44048086516,46528724570,51693368301,59010133154,62552305509,68689091180,77243940251,83961776277,82772857858,85287018047,93568286005,93190610749,99385974681,1.05E+11,1.10E+11,1.19E+11,1.30E+11,1.44E+11,1.52E+11,1.63E+11,1.81E+11,2.00E+11,2.22E+11,2.33E+11,2.00E+11,2.04E+11,2.16E+11,2.22E+11,2.32E+11,2.41E+11,2.50E+11,2.62E+11,2.74E+11,2.86E+11,2.97E+11,3.08E+11,3.23E+11,3.44E+11,3.62E+11,3.77E+11,3.93E+11,4.05E+11,4.21E+11,4.38E+11
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,39756265774,46423999825,51410662263,55577572295,60754791051,70882777250,79645606417,89307528075,1.04E+11,1.23E+11,1.38E+11,1.59E+11,1.80E+11,2.01E+11,2.03E+11,1.83E+11,2.17E+11,1.98E+11,1.54E+11,1.21E+11,58574523496,58028203877,1.01E+11,1.07E+11,89577869696,89339804836,82751868827,90746892957,90165676883,95045252604,1.12E+11,1.30E+11,1.32E+11,1.36E+11,1.32E+11,1.32E+11,1.39E+11,1.35E+11,1.36E+11,1.35E+11,1.48E+11,1.44E+11,1.55E+11,1.72E+11,1.77E+11,1.82E+11,1.89E+11,1.99E+11,2.04E+11,2.03E+11,2.15E+11,2.19E+11,1.80E+11,1.72E+11,1.81E+11,1.78E+11,2.22E+11,2.33E+11
Iraq,IRQ,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,5571928997,5778472146,5818202102,6351530717,5600871349,7656567683,8201473238,10001161312,12403113421,12055805197,14731920313,19255609941,22262194096,18793321645,19654225063,18117649280,16683687292,16728942606,17350150726,23035744233,21400501342,19610022198,50481776697,10339523719,14541427014,14127288268,15870670311,18204476337,19742104568,39313712372,61324634229,73246252157,74882021274,76124437514,66951027471,41130502744,57747885739,56143163873,59415228330,63657650918,71509921277,73557332178,77283320940,82878777361,95847659785,1.00E+11,1.05E+11,1.14E+11,1.36E+11,1.31E+11
Ireland,IRL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24102356094,25971994976,29930958336,33670107499,37834671598,42544259405,44961201198,49877022290,50369734543,51026911442,54643191099,56220070326,59202939086,54994905655,51554335536,52432441136,60115712952,59144117953,57801384388,62197889776,1.11E+11,1.15E+11,1.25E+11
Isle of Man,IMN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27705029580,30112090399,31951898288,33090147339,33209510377,36181624579,33605721396,32354543488,32964316956,33529377133,35457272025,38340324579,40909186734,41982089917,42023617572,47702009708,47994001872,48098240893,50429179460,51181170393,51472978818,52678762905,
Italy,ITA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45E+11,4.48E+11,4.46E+11,4.32E+11,4.48E+11,4.66E+11,4.67E+11,4.66E+11,4.71E+11,4.73E+11,4.89E+11,4.91E+11,4.95E+11,4.92E+11,5.02E+11,5.07E+11,5.25E+11,5.34E+11,5.21E+11,4.48E+11,4.66E+11,4.64E+11,4.48E+11,4.35E+11,4.29E+11,4.32E+11,4.37E+11,4.45E+11
Jamaica,JAM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,2417304402,2402327633,2581174702,2566958038,2940351081,3021735027,3199023333,3185985160,3146452694,3020176555,2670579107,2510167904,2481012878,2401187111,2173228502,2192044640,2153652258,2216980464,2136775008,2039311886,2085930486,2259134817,2409732706,2736475603,2885607754,2829006880,2849503573,2913728590,2910507229,2944292985,2829279613,2770293260,2696941794,2685320234,2675825697,2676997101,2669552520,2744537786,2849563397,2904603970,2866487102,2909644089,2817087764,2452149197,2371538109,2440126893,2369303194,2379229301,2382943885,2418548399,2445922260,2462275675
Japan,JPN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53E+12,1.57E+12,1.64E+12,1.63E+12,1.59E+12,1.57E+12,1.62E+12,1.56E+12,1.53E+12,1.55E+12,1.60E+12,1.65E+12,1.70E+12,1.73E+12,1.71E+12,1.46E+12,1.62E+12,1.57E+12,1.58E+12,1.61E+12,1.66E+12,1.69E+12,1.72E+12,
Jordan,JOR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,2260282988,2291266135,2319934542,1967363934,2149473330,2101727559,2077874834,2476236829,2686763194,3010601836,3097710806,2955474205,3117304206,3164898499,3375789701,3514277693,3818138217,4387659178,4468445800,5049574346,5410005330,5935286931,6473202869,6992669198,7021434483,7104407887,7341541316,7397726778,7567184478,7864303217,8039373471,8117454755,8234830472
Kazakhstan,KAZ,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52048132922,50627569172,39023962201,32669102149,24312396681,20853844108,20278989320,21198391335,21113478454,21832011148,25170591853,29048322449,32539710328,35542274668,39541016327,43759861456,49607035030,53567030259,54929077288,55759149125,60110809270,62232269177,63353333583,65314369641,66312274565,66142875315,66943901335,70933950505
Kenya,KEN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,788755970.8,817121040.8,882582635.1,933491534.3,1056372446,1135391024,1071052796,1352558080,1982153604,2138454653,2155509391,2165440964,2157219968,2434436037,2691840015,2786968682,2935559355,3053002153,3104574857,3119229960,3185661963,3372778238,3506918059,3692401344,3890318246,4130718550,4323426864,4433006102,4430708309,4439593110,4524151927,4684078382,4843136781,4900857911,4912402138,4796292029,4708422340,4967261064,5083816404,5394906266,5614628189,5861000420,6206205984,6586919168,6583791168,6827126667,7419806344,7957415421,8289848418,8731868589,9263211410,9936226428,10503528403,10879748576
Kiribati,KIR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,8853934.845,9084398.837,4817595.109,5911469.717,7598579.327,6430550.344,5180463.69,6136567.274,6213356.081,8183813.463,6253945.845,6259702.566,6675552.497,6675942.783,6640914.598,6965632.705,11023730.9,12167757.28,13499218.6,12488962.81,11324056.12,11397722.63,10474695.8,10134463.82,10335558.78,12349825.78,11190675.81,10341022.78,11708585.58,9757154.651,8781439.185,12684301.05,,,,
"Korea, Dem. People¡¯s Rep.",PRK,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
