Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.222996023,-0.075705938,1.789188954,3.287209323,2.982969771,2.684415762,4.864998858,2.25205667,4.754019609,5.133212171,5.185336435,6.189037596,8.983272039,16.38147347,16.48962793,14.01838329,11.41853123,8.236034492,8.634894136,10.01569803,9.525962935,11.70903334,10.15768261,7.863346176,4.628539769,6.428492816,7.127190793,7.299369699,9.247962739,6.10436051,3.024697501,1.456668153,0.879713567,1.02697961,2.272651898,2.695782976,1.233343122,1.272896805,0.355066029,2.579481368,4.62148467,2.860257973,3.113409302,3.309029336,3.795763491,5.092929969,5.014311782,4.525093288,5.003473379,1.163802785,6.25869016,1.874443802,-0.157896221,1.439945165,-0.728029657,-0.45836818,3.701453585
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.087153717,3.340203214,3.678266121,3.183788219,5.321415449,3.122366081,3.247762568,2.838031951,2.733572877,6.451391443,6.204372327,7.59993207,8.045543121,9.502138628,6.457775996,5.624919088,5.198712998,5.993015024,4.11437144,5.580629099,6.716667651,5.355289925,3.47278384,4.949773208,2.962995513,2.950997611,2.436948258,1.526854872,2.964760907,2.999680428,3.641871474,3.479093128,2.757084616,2.524942866,1.813918059,0.986204274,1.266998426,0.44190019,0.256350668,1.364041084,1.947103099,1.145600159,1.307550179,1.739720537,2.537792666,1.892161861,2.221175991,1.956320756,1.889266618,0.873054056,1.833409896,2.054236904,1.623888691,1.980457536,2.314823496,1.088852144,1.55636179
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54951227,1065.329231,747.5669765,1385.202032,545.6953104,26.42101248,9.240213206,-0.963931136,2.16100726,12.49336968,2.5150101,3.119319133,6.008614013,8.315176291,16.13942154,11.30121955,20.98190417,27.76195318,-18.92973159,13.75655299,22.56608671,2.847939958,0.45752317,-0.558659406,-8.855123624,14.67140063,15.95333585
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.160601259,1.089632544,1.343764187,1.50530105,2.011727721,3.771318548,4.713072544,5.163480795,8.925372793,6.145345673,4.582551579,6.786658895,5.55102348,13.23270697,10.65637827,2.38966527,1.728703028,2.247883785,8.554096535,10.00686562,17.68832771,3.69500754,5.976967024,3.171435469,8.460727143,4.660387029,6.586347651,1.484310644,1.813171336,5.073711046,2.556539476,3.905565902,-0.851984086,2.183366361,0.802435952,0.984243333,71.9149405,3.049232629,4.950928295,0.921909234,0.353469259,3.960873783,1.154678348,1.194529963,5.056748709,0.827941837,2.947514507,1.488942038,-1.036553462,-0.3926783,-0.858336036,3.267480599,-0.458015267,3.25510543,6.507529872,2.119688154,1.275330817
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,18.91176506,13.72399415,-3.689967158,-0.418480068,-1.824994526,-17.39265031,0.659048471,2.009427703,3.974660365,4.826695567,-1.882524863,-3.532652291,-3.025814742,7.331189486,1.090668488,0.196721929,0.931715111,-7.057410565,2.656433743,29.9914839,-3.363876178,3.56464237,8.444943699,10.99107672,13.7349923,8.842531381,8.435437003,11.36485349,-12.99375493,7.441014838,9.736421819,3.010651418,0.384706205,-1.670607235,-9.368381023,0.080457317,5.704381798
Bangladesh,BGD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.257481579,0.022223496,5.164059022,-8.743224624,7.931704957,6.296188834,14.79196345,-5.769584381,11.8277158,0.510309049,2.963254932,4.402019652,61.40578328,44.5427169,80.5697564,-17.63041929,-3.210155929,25.61888559,12.56450599,17.55506709,9.894690312,9.855812463,8.487755878,7.875566349,18.4951157,8.254404894,11.11963117,7.495835297,8.33797325,6.532735292,2.729531996,2.582161899,0.155518173,3.966216316,7.144938703,19.14321311,3.800232201,4.736212562,3.781037737,3.44665935,3.261160132,3.892867435,5.815816648,4.56213638,4.586360705,5.875972258,6.471223456,7.860966092,6.764354686,7.14464873,7.859446035,8.164597746,7.174963123,5.668754958,5.872776577,6.727860072,6.278682233
Barbados,BRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,8.053007136,2.981719142,9.795047109,6.694045934,12.3710514,22.93755468,12.19233038,9.867382892,5.647641191,5.200431766,3.525111218,4.460104183,7.326292039,2.766014664,6.740710768,3.801862006,3.224681359,3.928357675,4.226244419,1.287744134,3.082902717,2.526059499,0.953003122,8.731921442,4.370286523,0.733539602,2.299821702,0.891805126,1.096485596,5.831668698,6.631492201,3.086674687,4.642826708,1.745173865,0.249649108,0.321491295,3.739659017,-0.396431337,-0.941724741,-0.0899729,-1.412421927,-3.13918397,4.172068904
Belarus,BLR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.3767052,1030.77681,1058.714498,1945.748608,661.5040772,53.71432724,71.64957472,76.58044606,316.7934352,185.2907605,79.53457252,44.8937391,30.68532136,22.67512265,18.97216044,10.74861579,12.87270229,21.21353599,5.68381641,15.05984694,70.77142566,75.2011165,21.23267227,18.1089866,16.02249234,8.341921686,8.17536314
Belgium,BEL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.315468694,1.667691946,3.0257967,4.642426558,5.100712937,4.086014933,3.193430937,2.620289277,4.023826311,7.242423909,5.358215919,6.317820348,6.806986689,12.16834099,12.88972132,7.575264261,7.478059617,4.423249763,4.505241918,4.126596526,5.139197045,7.570416769,5.612849432,5.438717419,4.627743027,2.796780399,1.684110728,2.168990148,4.797457799,2.812403184,2.876624601,3.424524527,3.993231832,2.094305124,1.220769401,0.444072153,0.899233194,1.760777427,0.568594736,2.023575857,2.101592901,1.679841676,1.962814203,1.980600515,2.136030909,2.309882953,2.007498028,1.915219077,0.778103162,1.883091286,2.001847292,1.97466857,1.046204858,0.665453943,1.114787241,1.584435879,1.677988141
Belize,BLZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.763026844,1.356964588,0.937659292,2.13617101,5.61061427,5.773933778,3.122443711,1.679358121,0.215932233,7.369642397,5.063903656,-1.235235149,14.67627088,21.71062296,16.87729136,1.157484454,2.242495449,7.349181985,3.585434213,11.39852952,-2.212026262,-6.812338624,7.707672782,9.444439517,-1.876605845,4.175686057,9.133534008,4.238190082,1.973177442,2.813289715,-2.56070953,4.012641676,1.650706629,3.588316901,6.078657088,1.968728772,-1.476784813,1.502740845,-2.235684119,0.458891981,-0.222680905,1.752839006,-2.859425136,2.06616936,2.681530148,4.478324453,4.846907236,2.73116453,-3.005532351,1.137236683,4.240955472,1.952614941,1.74640014,1.558206606,0.562685487,2.838800333,0.095764209
Benin,BEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.041435672,3.780561136,2.549041132,-0.363671983,2.057620458,1.136665599,0.141072431,3.273524952,3.454195522,5.04704694,1.573283774,5.317226078,4.822739942,14.9207099,14.24693576,14.03543002,5.176886815,12.33445895,13.00468583,10.18781985,7.468948266,16.14828401,4.746209742,1.953580959,-4.876981735,-3.604172582,3.02845985,-0.610506907,2.224934457,2.176596925,0.756620152,3.025134466,2.378321821,35.03011278,15.09945191,6.907293665,3.667509173,5.231604748,8.543260489,4.338065007,1.972079109,3.553106878,3.06386771,0.77019549,4.293805217,2.091668629,0.390494254,6.438068579,2.53020605,0.884971821,3.733877525,7.692696608,1.40667989,-0.248640139,0.075747138,-0.279995286,0.356904235
Bermuda,BMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.939036516,0.976544538,1.270801433,0.461053037,1.461122997,2.608611012,3.480335622,8.98161461,6.281063123,6.269519406,9.546211565,9.525770761,12.81220965,14.98394773,6.357027204,2.783649201,9.269101095,4.918710256,6.415363402,9.854087069,17.7093913,12.20859197,10.99738108,10.29655249,7.61408817,5.835136713,6.48815418,4.893013972,5.636713147,6.03357231,6.430590524,2.813883984,5.196304339,1.959564202,4.178463534,29.36469989,4.02390394,2.7415512,2.71214952,-4.236355416,-1.369196175,8.580442045,2.824739991,4.692143362,6.762373651,5.377171057,5.866405765,2.085337649,0.333664945,1.048907542,-0.032572528,4.829612392,3.245896562,,,,
